National Highway Traffic Safety Administration,,,,,,,,,,,,,,,,,,,,,
"Federal Motor Vehicle Safety Standard No. 111, Rearview Mirrors",,,,,,,,,,,,,,,,,,,,Red,
63.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Rearview Visibility,,,,,,,,,,,,,,,,,,,,,
RIN 2127-AK43,,,,,,,,,,,,,,,,,,,,,
Stage: Final Rule,,,,,,,,,,,,,,,,,,,,,
Previous Stage: ANPRM: Publication Date 03/04/09; End of Comment Period 05/04/09. NPRM: Publication Date 12/07/2010; End of Comment Period 02/07/2011. NPRM Re- opened Comment Period: Publication Date 03/02/2011; End of Re-opened Comment Period 04/18/2011.,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would amend Federal Motor Vehicle Standard No. 111; Rearview Mirrors, to reflect requirements contained in the Cameron Gulbransen Kids Transportation Safety Act of 2007. The Act requires that NHTSA expand the required field of view to enable the driver of a motor vehicle to detect areas behind the motor vehicle to reduce death and injury resulting from backing incidents, particularly incidents involving small children and disabled persons. According to the Act, such a standard may be met by the provision of additional mirrors, sensors, cameras, or other technology to expand the driverÂ´s field of view.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
Economically Significant Major,,,,,,,,,,,,,,,,,,,,,
EU NAFTA,,,,,,,,,,,,,,,,,,,,,
Foreign,,,,,,,,,,,,,,,,,,,,,
Prompting action: Statute,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: FR per Letter to Congress : 12/31/2011,,,,,,,,,,,,,,,,,,,,,
Initiate rulemaking : 02/28/2009 Final Rule : 02/28/2011,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 02/28/2008 Docket Number: NHTSA-2009-0041 Dates for Final Rule:,,,,,,,,,,,,,,,,,,,,,
Milestone,Originally Scheduled Date,,,New Projected Date,,,,Actual Date,,,,,,,,,,,,,
To OST,08/10/2011,,,10/03/2011,,,,10/03/2011,,,,,,,,,,,,,
To OMB,09/24/2011,,,11/03/2011,,,,11/14/2011,,,,,,,,,,,,,
OMB Clearance,12/23/2011,,,12/23/2011,,,,,,,,,,,,,,,,,
Publication Date,12/31/2011,,,12/30/2011,,,,,,,,,,,,,,,,,
Explanation for any delay: Additional coordination necessary,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Final Rule: None,,,,,,,,,,,,,,,,,,,,,
National Highway Traffic Safety Administration,,,,,,,,,,,,,,,,,,,,,
"Require Installation of Seat Belts on Motorcoaches, FMVSS No. 208",,,,,,,,,,,,,,,,,,,,Red,
64.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Seat Belts on Motorcoaches,,,,,,,,,,,,,,,,,,,,,
RIN 2127-AK56,,,,,,,,,,,,,,,,,,,,,
Stage: Final Rule,,,,,,,,,,,,,,,,,,,,,
Previous Stage: NPRM: Publication Date 08/18/2010; End Of Comment Period 10/1/2010.,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would require the installation of lap/shoulder belts in newly- manufactured motorcoaches. Specifically, this rulemaking would establish a new definition for motorcoaches in 49 CFR Part 571.3. It would also amend Federal Motor Vehicle Safety Standard No. 208, ""Occupant"" Crash Protection, to require the installation of lap/shoulder belts at all driver and passenger seating positions. It would also require the installation of lap/shoulder belts at driver seating positions of large school buses in FMVSS No. 208. This rulemaking responds, in part, to recommendations made by the National Transportation Safety Board for improving bus safety.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
Economically Significant Major,,,,,,,,,,,,,,,,,,,,,
EU NAFTA,,,,,,,,,,,,,,,,,,,,,
Foreign,,,,,,,,,,,,,,,,,,,,,
Prompting action: None,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 08/12/2009 Docket Number: NHTSA-2010-0112 Dates for Final Rule:,,,,,,,,,,,,,,,,,,,,,
Milestone,Originally Scheduled Date,,,New Projected Date,,,,Actual Date,,,,,,,,,,,,,
To OST,09/14/2011,,,02/06/2012,,,,,,,,,,,,,,,,,
To OMB,10/26/2011,,,03/06/2012,,,,,,,,,,,,,,,,,
OMB Clearance,01/25/2012,,,05/22/2012,,,,,,,,,,,,,,,,,
Publication Date,01/30/2012,,,05/30/2012,,,,,,,,,,,,,,,,,
Explanation for any delay: Additional coordination necessary,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Final Rule: None,,,,,,,,,,,,,,,,,,,,,
National Highway Traffic Safety Administration,,,,,,,,,,,,,,,,,,,,,
Alternative Fuel Vehicle Badging and Fuel Compartment Labels on Alternative Fuel Usage,,,,,,,,,,,,,,,,,,,,Red,
65.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Alternative Fuel Usage Labeling & Badging,,,,,,,,,,,,,,,,,,,,,
RIN 2127-AK75,,,,,,,,,,,,,,,,,,,,,
Stage: Undetermined,,,,,,,,,,,,,,,,,,,,,
Previous Stage:None,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would respond to requirements of the Energy Independence and Security Act of 2007 (EISA), Title 1, Subtitle A, Section 105, as it amends 49 USC Â§ 32908, to implement Consumer Information and Consumer Education programs related to fuel economy, GHG, other emissions, and alternative fuels. EISA directs the Secretary of Transportation to label vehicles with a permanent and prominent display that an automobile is capable of operating on alternative fuels, and to include in the ownerÂ´s manual for vehicles capable of operating on alternative fuels information that describes that capability and the benefits of using alternative fuels, including the renewable nature and environmental",,,,,,,,,,,,,,,,,,,,,
"benefits of using alternative fuels. Additionally, EISA requires a label to be attached to the",,,,,,,,,,,,,,,,,,,,,
"fuel compartment of vehicles capable of operating on alternative fuels, with the form of alternative fuel stated on the label. EISA, signed into Law on December 19, 2007, requires that the Secretary issue a final rule not later than 42 months after the date of the enactment.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
EU NAFTA,,,,,,,,,,,,,,,,,,,,,
Foreign,,,,,,,,,,,,,,,,,,,,,
Prompting action: Statute,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: Final rule : 06/19/2011 Rulemaking Project Initiated: 12/19/2007 Docket Number:,,,,,,,,,,,,,,,,,,,,,
Dates for Undetermined:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,,,,,,,,,,,,,,,,,,,,
To OMB,,,,,,,,,,,,,,,,,,,,,
OMB Clearance,,,,,,,,,,,,,,,,,,,,,
Publication Date,,,,,,,,,,,,,,,,,,,,,
End of Comment Period,,,,,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Undetermined: None,,,,,,,,,,,,,,,,,,,,,
National Highway Traffic Safety Administration,,,,,,,,,,,,,,,,,,,,,
Tire Fuel Efficiency Consumer Information - Part 2,,,,,,,,,,,,,,,,,,,,Red,
66.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Tire Fuel Efficiency Part 2,,,,,,,,,,,,,,,,,,,,,
RIN 2127-AK76,,,,,,,,,,,,,,,,,,,,,
Stage: Undetermined,,,,,,,,,,,,,,,,,,,,,
Previous Stage: NPRM: Publication Date 06/22/2009; Comment Period End 08/21/2009.,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would respond to requirements of the Energy Independence & Security Act of 2007 to establish a national tire fuel efficiency consumer information program for replacement tires designed for use on motor vehicles. On March 30, 2010, NHTSA published a final rule specifying the test procedures to be used to rate the performance of replacement passenger car tires for this new program (75 FR 15893). This rulemaking would address how this information would be made available to consumers. A SNPRM was originally scheduled to be published on 12/31/2011.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
EU NAFTA,,,,,,,,,,,,,,,,,,,,,
Foreign,,,,,,,,,,,,,,,,,,,,,
Prompting action: Statute,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 12/19/2007 Docket Number: NHTSA-2011-0099 Dates for Undetermined:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally,,,,New,,,,Actual,,,,,,,,,,,
,,Scheduled Date,,Projected Date,,Date,,,,,,,,,,,,,,,
To OST,,,,,,,,,,,,,,,,,,,,,
To OMB,,,,,,,,,,,,,,,,,,,,,
OMB Clearance,,,,,,,,,,,,,,,,,,,,,
Publication Date,,,,,,,,,,,,,,,,,,,,,
End of Comment Period,,,,,,,,,,,,,,,,,,,,,
Explanation for any delay: Awaiting development of additional data,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Undetermined: None,,,,,,,,,,,,,,,,,,,,,
